Hoe heet in de televisiereeks ‘the Flinstones’ de vrouw van Fred?;wilma
wat is de tweeletterige ISO-landcode van Guatemala?;GT
Hou oud moet je minstens zijn om in de krantenwinkel een Subito-biljet te mogen kopen? (Enkel een cijfer);18
Welk nationaal elftal wordt in de pers ook wel ‘oranje’ genoemd?;Nederlandse
Hoe heet de animatiereeks waarin Stan Marsh en Kyle Broflovski de hoofdrollen spelen?;South park
Wat is het gemiddelde van de getallen 10,20 en 30?;20
Van welke bergketen maakt de Mont Blanc deel uit?;Alpen
Van welke popgroep was Chris Martin een tijdland de zanger?;Coldplay
Op welke dier zitten sporters die polo spelen?;Paard
Land, zee of lucht? Waar leeft een kluut?;Lucht
Hoe heet de CEO van de Belgische vakbond?;Martens
Van welke partij was Stefaan de Clerck een tijdland voorzitter?;CD&V
In welke provincie speelde de één-reeks ‘eigen kweek” zich grotendeels af?;West-Vlaanderen
Welke exponent krijgt tien  je als je het getal één miljard wil noteren?;9
Welk getal is vier minder dan de helft van 90?;41
Welke zender zend in Wallonië het programma ‘The Voice Belgique’ uit?;La une
Hoeveel zijden heeft een parallellogram?;4
Welke Filip speelde in de film ‘De Hel van Tanger’ de rol van Marcel Van Loock?;Peeters
Welk woord kan zowel ‘kanaal’ als ‘snelheid’ betekenen?;Vaart
Wie had in 1968 een hit met het nummer ‘Hey Jude’?;The Beatles
In welke zee lag het boorplatform Piper Alfa dat in 1988 verwoest werd?;Noordzee
In welke taal werd de Koran oorspronkelijk neergeschreven?;Arabisch
Welke Vlaamse zanger had een hit met het nummer ‘Hij speelde accordeon’?;Steeno
Welke vogel zit verborgen in het woord ‘Beroepsfotograaf’?;Raaf
Van welke Belgische hardrockband is Ruben Block de zanger?;Triggerfinger
Hoeveel evenwijdige lijnen moet je tekenen als je een notenbalk wil tekenen?;Vijf
In welk land wordt jaarlijks de Ronde van Lombardije gereden?;Italië
Welk toestel heet in het Frans ‘lave-vaisselle’?;Afwasmachine
Welke nationaliteit heeft stervoetballer Luis Figo?;Portugal
In welke Vlaamse stad werden zowel Armand Schreurs als Dana Winner geboren?;Hasselt
Welke Usain won op de Olympische Spelen in Londen de gouden medaille op de 100 meter spurt?;Bolt
Welke letter is de internationale landcode voor Oostenrijkse vliegtuigen?;A
Welke popgroep had in 1986 een hit met het nummer ‘the final countdown’?;Europe
Van welke Frans automerk zijn de Laguna en de Twingo gekende modellen?;Renault
In welke Nederlands museum kan je naar ‘De Nachtwacht’’ gaan kijken?;Rijksmuseum
Welke kleur heeft de ster op de Israëlische vlag?;Blauw
Wie componeerde de opera ‘de toverfluit’?;Wolfgang amadeus Mozart
Welke typische kleur hebben de bloemblaadjes van het sneeuwklokje?;Wit
Wauters vs. Waes. Welke Marc begeleide Koen en Tom bij de rolstoelmarathon?;Herremans
Welke uitzendbureau gebruikt de slogan ‘Good to Know You’?;Randstad
Hoeveel kubussen van 1 op 1 heb je nodig om een kubus van 3 op 3 op 3 op te vullen?;27
In Welke Vlaamse stad liggen de Franklin Rooseveldplaats en het koningin Astridplein?;Antwerpen
Wat is de officiële taal van Liechtenstein?;Duits
In welke provinciehoofdstad liggen de kantoren van Uitgeverij Van Halewyck?;Leuven
Welke instrument bespeelt de Vlaming Jef Neve?;Welke Vlaamse ploeg werd in  juni van 2014 Belgisch volleybalkampioen?;Roeselare
Tachtig, negentig of tweeduizend. KRC Genk wordt opgericht?;Tachtig
Wie speelt in de een-reeks ‘De Ridder’ ‘de rol van eerste substituut Yves Bracke?;Pas
Over hoeveel magen beschikt een koe om haar voedsel te kauwen?;4
In welk Europees land speelt het Disneyverhaal ‘de Aristokatten’ zich af?;Frankrijk
Hoe heet de zoon van Tomas de Soete en Siska Schoeters?;Lucien
In welke stripreeks worden er op de laatste pagina steeds wafels gebakken?;Nero
Voor welke televisiezender maakte Luk Alloo de reeks ‘Alloo in de gevangenis’?;VTM
Hoe heet de hulpcoach van de Rode Duivels die vroeger de bijnaam ‘het brommerke’ had?;Borkelmans
Welke Kaat schreef ‘Het Schaamhaarboek’?;Bollen
Hoeveel kubieke meter beslaat de inhoud van een kubus met een zijde van 1 meter?;1
‘Geef mensen een pluim en ze krijgen vleugels’ is een spreuk van de Bond zonder …?;Naam
Wat iq het kwadraat van de helft van 18?;81
Wie speelt in de kinderreeks ‘Mega Mindy’ de rol van Mega Toby?;Talpe
Hoeveel mensen staan er bij een voetbalwedstrijd tussen de lijnen?;23
Welke Koen werd op 5 maart 2013 minister van Financiën in de Federale regering?;Geens
In welke stad ligt de Koninklijke muntschouwburg?;Brussel
Hoeveel is 75 procent van 400?;300
In welke Vlaamse stad werd strafpleiter Jef Vermassen geboren?;Aalst
Wat is volgens de Stirling University in Schotland de voornaamste reden waarom vrouwen stoppen met roken?;Angst voor rimpels
Wie presenteerde eind 201 het programma ‘sing that song’ op één?;Van de Veire
De inwoners van welke stad worden Sinjoren genoemd?;Antwerpen
Welke Maria won op 7 juli 2014 Wimbledon?;Sjarapova
Hoeveel is 25 procent van 360?;90
Welk is het grootste priemgetal dat je met twee cijfers kan schrijven?(Enkel een cijfer);97
Vul aan. In 1997 was ‘Als de dag van toen’ een grote hit voor Mamma’s ..?;Jasje
In welke tv-reeks was Herman de overbuur en Wilfried de politieman?;Van vlees en bloed
Het nieuwe testament. Wie schreef de brieven aan de Korintiërs?;Paulus
Welke vloeistof gebruik je om bechamelsaus te maken?;Melk
Hoeveel kubieke meter beslaat de inhoud van een kubus met een zijde van 4 meter?;64
In welke land ligt de luchthaven Ben-Gurion?;israël
over welk lichaamsdeel krijgen vrouwen het liefst een compliment?;Benen
Uit welke film komt de alom gekende zin ‘Frankly, my dear, I don’t give a damn’?;Gone with the wind
Hoeveel is 50 procent van 280?;140
Wat is de voornaam van de oudere broer van Thorgan Hazard?;Eden
Geef de Japanse naam voor ‘bloemsierkunst’?;Ikebana
Welke kleur is in het Frans gewoon ‘jaune’?;Geel
